@relation d159-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.AddExpression-Ea33+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R33

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute oz26 numeric
@attribute oz27 numeric
@attribute oz28 numeric
@attribute oz29 numeric
@attribute oz30 numeric
@attribute oz31 numeric
@attribute oz32 numeric
@attribute class {1,2} 

@data
0.430916,0.42222,0.457439,0.63427,0.561738,0.58333,0.519227,0.67707,0.320823,0.45679,0.28547,0.031923,0.125001,0,0.052632,0.0625,0.166669,0.181818,0,0,0.2,0.285717,0,0,0.285717,0,0.142858,0.2,0.428584,0,0.333326,0.333338,1
0.427524,0.32222,0.44148,0.67775,0.608541,0.875,0.494746,0.76628,0.328057,0.38272,0.28492,0.030385,0.125001,0,0.052632,0.0625,0.166669,0.181818,0,0,0.2,0.285717,0,0,0.285717,0,0.142858,0.2,0.428584,0,0,0.500018,1
0.406366,0.41111,0.422046,0.61637,0.642593,0.875,0.523472,0.33224,0.332582,0.53086,0.28678,0.032115,0,0,0.052632,0.0625,0.166669,0.181818,0,0,0.2,0.285717,0,0,0.285717,0,0.142858,0.2,0.571446,0,0,0.500018,1
0.371649,0.92222,0.395074,0.91816,0.689396,0.29167,0.511563,0.98522,0.341622,0,0.28819,0.0025,0,0,0.052632,0.0625,0,0.181818,0,0,0.2,0.285717,0,0,0.285717,0,0.142858,0.2,0.571446,0,0,0.66669,1
0.370812,0.45556,0.393048,0.76982,0.719193,1,0.469183,0,0.347051,0.50617,0.2882,0,0,0,0.052632,0.0625,0,0.181818,0,0,0.2,0.285717,0,0,0.285717,0,0.142858,0.300006,0.428584,0,0,0.66669,1
0.405518,0.41111,0.480359,0.61637,0.723447,0.875,0.395995,0.33224,0.333485,0.53086,0.23,0.032115,0,0,0.052632,0.0625,0,0.272732,0,0,0.2,0.285717,0,0,0.285717,0,0,0.300006,0.428584,0,0,0.66669,1
0.366572,0.45556,0.44612,0.76982,0.783022,1,0.315746,0,0.372376,0.50617,0.23172,0,0,0,0.052632,0.0625,0,0.272732,0,0,0.2,0.142858,0,0,0.285717,0,0,0.400008,0.428584,0,0,0.66669,1
0.43769,0.35556,0.529662,0.71356,0.778768,0.5,0.354085,0.80077,0.317211,0.16049,0.17646,0.030962,0,0,0.052632,0.0625,0,0.272732,0,0.199996,0.1,0.142858,0,0,0.285717,0,0,0.400008,0.428584,0,0,0.66669,1
0.430068,0.11111,0.534597,0.41688,0.808556,0.875,0.365055,0.4532,0.311783,1,0.17637,0.95577,0,0,0.052632,0.0625,0,0.272732,0,0.199996,0.1,0.142858,0,0,0.428584,0,0,0.400008,0.285717,0,0,0.66669,1
0.452085,0.32222,0.585643,0.67775,0.787276,0.875,0.380729,0.76628,0.265658,0.38272,0.12277,0.030385,0,0,0.052632,0.0625,0,0.272732,0,0.199996,0,0.142858,0,0,0.428584,0,0,0.400008,0.285717,0,0,0.833363,1
0.513885,0.35556,0.637855,0.71356,0.731955,0.5,0.433396,0.80077,0.198733,0.16049,0.067066,0.030962,0,0,0.052632,0,0,0.272732,0,0.199996,0,0.285717,0,0,0.428584,0,0,0.400008,0.285717,0,0,0.833363,1
0.490183,0.35556,0.613203,0.71356,0.761742,0.5,0.405884,0.80077,0.238527,0.16049,0.12084,0.030962,0,0,0.105263,0,0,0.272732,0,0.199996,0,0.285717,0,0,0.428584,0,0,0.400008,0.142858,0,0,0.833363,1
0.500338,0.42222,0.62365,0.63427,0.774514,0.58333,0.311705,0.67707,0.247577,0.45679,0.11907,0.031923,0,0,0.105263,0,0,0.363643,0,0.199996,0,0.285717,0,0,0.285717,0,0,0.400008,0.142858,0,0,0.833363,1
0.501186,0.35556,0.625676,0.71356,0.744727,0.5,0.354085,0.80077,0.242149,0.16049,0.11905,0.030962,0,0,0.105263,0,0,0.363643,0,0.199996,0,0.285717,0,0,0.285717,0,0,0.300006,0.285717,0,0,0.833363,1
0.492716,0.41111,0.629445,0.61637,0.719193,0.875,0.343319,0.33224,0.244858,0.53086,0.1193,0.032115,0,0,0.105263,0,0.166669,0.363643,0,0.199996,0,0.142858,0,0,0.285717,0,0,0.300006,0.285717,0,0,0.833363,1
0.485095,0.45556,0.623062,0.76982,0.668126,1,0.441743,0,0.219533,0.50617,0.1211,0,0,0,0.105263,0,0.166669,0.272732,0,0.199996,0,0.142858,0,0,0.285717,0,0,0.300006,0.285717,0,0,1,1
0.524041,0.41111,0.657289,0.61637,0.608541,0.875,0.521993,0.33224,0.180653,0.53086,0.11938,0.032115,0,0,0.105263,0,0.166669,0.272732,0,0.199996,0,0.285717,0,0,0.285717,0,0,0.2,0.285717,0,0,1,1
0.497794,1,0.620741,1,0.5745,0.66667,0.585353,0.98522,0.204162,0.037037,0.12316,0.0025,0,0,0.105263,0,0.166669,0.181818,0,0.199996,0,0.285717,0,0.142858,0.285717,0,0,0.2,0.285717,0,0,1,1
0.481713,0.32222,0.601602,0.67775,0.53194,0.875,0.556158,0.76628,0.242149,0.38272,0.17912,0.030385,0,0,0.105263,0,0.166669,0.181818,0.199996,0.199996,0,0.285717,0,0.142858,0.285717,0,0,0.2,0.285717,0,0,0.833363,1
0.505416,0.35556,0.626253,0.71356,0.502153,0.5,0.58368,0.80077,0.202356,0.16049,0.12535,0.030962,0,0,0.052632,0,0.166669,0.181818,0.199996,0.199996,0,0.285717,0,0.142858,0.285717,0,0,0.2,0.428584,0,0,0.833363,1
0.542665,0.92222,0.657289,0.91816,0.417045,0.29167,0.599824,0.98522,0.177031,0,0.12397,0.0025,0,0,0.052632,0,0.333338,0.181818,0.199996,0.199996,0,0.285717,0,0.142858,0.142858,0,0,0.2,0.428584,0,0,0.833363,1
0.520659,0.11111,0.606242,0.41688,0.438324,0.875,0.584149,0.4532,0.223155,1,0.17757,0.95577,0,0,0.052632,0,0.333338,0.181818,0.199996,0.199996,0.1,0.285717,0,0.142858,0.142858,0,0,0.2,0.428584,0,0,0.66669,1
0.498642,0.45556,0.555185,0.76982,0.459604,1,0.568475,0,0.26928,0.50617,0.23117,0,0,0,0.052632,0,0.333338,0.181818,0.199996,0.199996,0.2,0.285717,0,0.142858,0.142858,0,0,0.2,0.428584,0,0,0.500018,1
0.540132,0.42222,0.587963,0.63427,0.438324,0.58333,0.607487,0.67707,0.244858,0.45679,0.22946,0.031923,0,0,0.052632,0,0.333338,0.181818,0.199996,0.199996,0.2,0.285717,0,0.142858,0.142858,0,0,0.2,0.285717,0.142858,0,0.500018,1
0.566368,0.81111,0.59841,0.95141,0.412791,0.041667,0.563556,0.89765,0.262046,0.037037,0.22766,0.006731,0.125001,0,0.052632,0,0.333338,0.181818,0.199996,0.199996,0.2,0.285717,0,0.142858,0.142858,0,0,0.2,0.285717,0.142858,0,0.333338,1
0.611239,0.35556,0.641918,0.71356,0.391511,0.5,0.643816,0.80077,0.225875,0.16049,0.22593,0.030962,0.125001,0,0.052632,0,0.333338,0.181818,0.199996,0.399992,0.2,0.285717,0,0.142858,0.142858,0,0,0.1,0.285717,0.142858,0,0.333338,1
0.608695,0.92222,0.626548,0.91816,0.348952,0.29167,0.727025,0.98522,0.222252,0,0.22779,0.0025,0.125001,0,0.052632,0,0.333338,0.090909,0.199996,0.399992,0.2,0.285717,0,0.142858,0.142858,0,0,0.1,0.428584,0.142858,0,0.333338,1
0.639182,0.11111,0.664544,0.44757,0.263843,0.66667,0.796509,0.5156,0.186081,0.82716,0.22631,0.065,0.125001,0,0.052632,0,0.500018,0.090909,0.199996,0.399992,0.2,0.285717,0,0.142858,0.142858,0,0,0,0.428584,0.142858,0,0.333338,1
0.571445,0.14444,0.59841,0.54476,0.285123,0.083333,0.731127,0.56322,0.256618,0.67901,0.2818,0.99231,0.125001,0,0.105263,0,0.500018,0.090909,0.199996,0.199996,0.2,0.285717,0,0.142858,0.142858,0,0,0,0.428584,0.142858,0,0.333338,1
0.578219,0.42222,0.591449,0.63427,0.285123,0.58333,0.677787,0.67707,0.267474,0.45679,0.2819,0.031923,0.125001,0,0.105263,0,0.500018,0.090909,0.199996,0.199996,0.2,0.285717,0,0.142858,0,0,0,0.1,0.428584,0.142858,0,0.333338,1
0.582459,0.81111,0.580425,0.95141,0.323418,0.041667,0.620202,0.89765,0.294595,0.037037,0.28196,0.006731,0.125001,0,0.105263,0,0.500018,0.090909,0.199996,0.199996,0.2,0.285717,0,0.142858,0,0,0,0.2,0.428584,0.142858,0,0.166669,1
0.585841,0.066667,0.581002,0.26343,0.331936,0.70833,0.621345,0.67324,0.303645,0.79012,0.28196,0.95192,0.125001,0,0.105263,0,0.500018,0.090909,0.199996,0.199996,0.2,0.142858,0,0.142858,0,0,0,0.2,0.428584,0.285717,0,0.166669,1
0.608695,0.066667,0.603628,0.26343,0.331936,0.70833,0.606477,0.67324,0.26928,0.79012,0.2282,0.95192,0.125001,0,0.052632,0,0.500018,0.090909,0.199996,0.199996,0.2,0.142858,0,0.142858,0,0,0,0.300006,0.428584,0.285717,0,0.166669,1
0.604466,0.96667,0.613203,0.92327,0.234056,0.375,0.729382,0.99453,0.236721,0.12346,0.23056,0.0025,0.125001,0,0.052632,0,0.500018,0,0.199996,0.199996,0.2,0.142858,0,0.142858,0,0,0,0.300006,0.428584,0.285717,0.333326,0.166669,1
0.596844,0.7,0.618138,0.80563,0.263843,0.25,0.740342,0.44335,0.231293,0.39506,0.23047,0,0.125001,0,0.052632,0,0.500018,0,0.199996,0.199996,0.2,0.142858,0,0.142858,0.142858,0,0,0.300006,0.285717,0.285717,0.333326,0.166669,1
0.56976,1,0.597538,1,0.361724,0.66667,0.630019,0.98522,0.265658,0.037037,0.23007,0.0025,0.125001,0,0.052632,0,0.333338,0.090909,0.199996,0.199996,0.2,0.142858,0,0.142858,0.142858,0,0,0.300006,0.285717,0.285717,0.333326,0.166669,1
0.551135,0.42222,0.567375,0.63427,0.378749,0.58333,0.594976,0.67707,0.314502,0.45679,0.23206,0.031923,0.125001,0,0.052632,0,0.333338,0.090909,0.199996,0.199996,0.2,0.142858,0,0.285717,0.142858,0,0,0.300006,0.285717,0.285717,0.333326,0,1
0.489335,0.81111,0.510522,0.95141,0.438324,0.041667,0.529595,0.89765,0.387747,0.037037,0.28754,0.006731,0.125001,0,0.105263,0,0.333338,0.090909,0.199996,0.199996,0.2,0,0,0.285717,0.142858,0,0,0.300006,0.285717,0.285717,0.333326,0,1
0.480865,0.11111,0.459759,0.41688,0.468112,0.875,0.539412,0.4532,0.377804,1,0.34196,0.95577,0.125001,0,0.105263,0,0.333338,0.090909,0.199996,0.199996,0.2,0,0,0.142858,0.142858,0,0.142858,0.300006,0.285717,0.285717,0.333326,0,1
0.540132,0.41111,0.502113,0.61637,0.489391,0.875,0.591272,0.33224,0.328057,0.53086,0.28435,0.032115,0.125001,0,0.105263,0,0.333338,0.090909,0,0.199996,0.2,0.142858,0,0.142858,0.142858,0,0.142858,0.300006,0.285717,0.285717,0.333326,0,1
0.578219,0.41111,0.534302,0.61637,0.459604,0.875,0.629152,0.33224,0.294595,0.53086,0.28264,0.032115,0.125001,0,0.105263,0,0.333338,0.090909,0,0.199996,0.2,0.285717,0,0.142858,0.142858,0,0.142858,0.300006,0.142858,0.285717,0.333326,0,1
0.548591,0.96667,0.498332,0.92327,0.514925,0.375,0.602038,0.99453,0.325348,0.12346,0.2841,0.0025,0.125001,0,0.105263,0,0.166669,0.090909,0,0.199996,0.2,0.285717,0,0.142858,0.142858,0,0.142858,0.300006,0.285717,0.285717,0.333326,0,1
0.568064,0.41111,0.545326,0.61637,0.53194,0.875,0.613478,0.33224,0.295508,0.53086,0.23047,0.032115,0.125001,0,0.105263,0,0.166669,0.090909,0,0.199996,0.1,0.285717,0,0.142858,0.285717,0,0.142858,0.300006,0.285717,0.285717,0.333326,0,1
0.571445,0.4,0.566209,0.85422,0.527687,0.041667,0.594099,1,0.298217,0.061728,0.17885,0.040385,0.125001,0,0.105263,0,0.166669,0.090909,0,0.199996,0,0.285717,0,0.285717,0.285717,0,0.142858,0.300006,0.285717,0.285717,0.333326,0,1
0.506264,0.32222,0.51342,0.67775,0.5745,0.875,0.54029,0.76628,0.356101,0.38272,0.23455,0.030385,0.125001,0,0.105263,0.0625,0.166669,0.090909,0,0.199996,0,0.285717,0,0.285717,0.285717,0,0.142858,0.300006,0.285717,0.142858,0.333326,0,1
0.514734,0.45556,0.529956,0.76982,0.55322,1,0.596119,0,0.329873,0.50617,0.23494,0,0,0,0.105263,0.0625,0.333338,0.090909,0,0.199996,0,0.285717,0,0.285717,0.285717,0,0.142858,0.300006,0.285717,0.142858,0.333326,0,1
0.446997,0.11111,0.468463,0.44757,0.570246,0.66667,0.543443,0.5156,0.394078,0.82716,0.29065,0.065,0,0,0.105263,0.124999,0.333338,0.090909,0,0,0,0.285717,0,0.285717,0.285717,0,0.142858,0.300006,0.285717,0.142858,0.333326,0,1
0.49102,0.11111,0.509934,0.41688,0.578754,0.875,0.581323,0.4532,0.363336,1,0.28894,0.95577,0,0,0.105263,0.124999,0.333338,0.090909,0,0.199996,0,0.285717,0,0.285717,0.285717,0,0.142858,0.300006,0.142858,0.142858,0.333326,0,1
0.434298,0,0.431916,0,0.646847,0.95833,0.553739,0.59551,0.418501,0.69136,0.34395,1,0,0,0.105263,0.124999,0.166669,0.090909,0,0.199996,0.1,0.285717,0,0.285717,0.285717,0,0.142858,0.300006,0.142858,0.142858,0.333326,0,1
0.425839,0.92222,0.384627,0.91816,0.655354,0.29167,0.57123,0.98522,0.395884,0,0.34652,0.0025,0,0,0.052632,0.124999,0.166669,0.090909,0,0.199996,0.1,0.285717,0,0.285717,0.285717,0,0.285717,0.300006,0.142858,0.142858,0.333326,0,1
0.425839,0.92222,0.384627,0.91816,0.655354,0.29167,0.57123,0.98522,0.395884,0,0.34652,0.0025,0,0,0.052632,0.124999,0.166669,0.090909,0,0.199996,0.1,0.285717,0,0.285717,0.285717,0,0.285717,0.300006,0.142858,0.142858,0.333326,0,1
0.468166,0.42222,0.419443,0.63427,0.604287,0.58333,0.652623,0.67707,0.366044,0.45679,0.3448,0.031923,0,0,0.052632,0.124999,0.166669,0.090909,0,0.199996,0.1,0.285717,0,0.285717,0.285717,0,0.285717,0.2,0.142858,0.285717,0.333326,0,1
0.402974,0.32222,0.362001,0.67775,0.655354,0.875,0.586098,0.76628,0.43025,0.38272,0.40028,0.030385,0,0,0.105263,0.124999,0.166669,0.090909,0,0.199996,0.1,0.285717,0,0.285717,0.285717,0,0.285717,0.2,0.142858,0.142858,0.333326,0,1
0.406366,0.11111,0.379409,0.44757,0.668126,0.66667,0.545259,0.5156,0.428444,0.82716,0.39841,0.065,0,0,0.105263,0.124999,0.166669,0.181818,0,0.199996,0.1,0.285717,0,0.285717,0.285717,0,0.285717,0.1,0.142858,0.142858,0.333326,0,1
0.384349,0.11111,0.334452,0.4578,0.748981,0.83333,0.490777,0.55665,0.490843,0.91358,0.45191,0.95962,0,0,0.105263,0.187502,0.166669,0.181818,0,0.199996,0.1,0.285717,0,0.285717,0.285717,0,0.285717,0.1,0.142858,0.142858,0,0,1
0.394515,0.81111,0.344888,0.95141,0.761742,0.041667,0.396598,0.89765,0.499893,0.037037,0.45014,0.006731,0,0,0.105263,0.187502,0.166669,0.272732,0,0.199996,0.1,0.285717,0,0.285717,0.142858,0,0.285717,0.1,0.142858,0.142858,0,0,1
0.386893,0.11111,0.338516,0.4578,0.710675,0.83333,0.495011,0.55665,0.474568,0.91358,0.45194,0.95962,0,0,0.105263,0.187502,0.166669,0.181818,0,0.199996,0.1,0.285717,0,0.285717,0.142858,0,0.285717,0.1,0.142858,0.142858,0,0.166669,1
0.386893,1,0.338516,1,0.710675,0.66667,0.495011,0.98522,0.474568,0.037037,0.45194,0.0025,0,0,0.105263,0.187502,0.166669,0.181818,0,0.199996,0.1,0.285717,0,0.285717,0.142858,0,0.285717,0.1,0.142858,0.142858,0,0.166669,1
0.452085,0.066667,0.395946,0.26343,0.659608,0.70833,0.561546,0.67324,0.410363,0.79012,0.39646,0.95192,0,0,0.052632,0.187502,0.166669,0.181818,0,0.199996,0.1,0.285717,0,0.285717,0.142858,0,0.285717,0.1,0.142858,0.285717,0,0.166669,1
0.505416,0,0.487319,0,0.587272,0.95833,0.542841,0.59551,0.38865,0.69136,0.33826,1,0.125001,0,0.052632,0.187502,0.166669,0.181818,0,0.199996,0.1,0.285717,0,0.285717,0.142858,0,0.142858,0.1,0.142858,0.285717,0,0.166669,1
0.443615,0.41111,0.431916,0.61637,0.638339,0.875,0.496093,0.33224,0.4393,0.53086,0.34207,0.032115,0.125001,0,0.052632,0.187502,0.166669,0.181818,0,0.199996,0.1,0.142858,0,0.285717,0.142858,0.166669,0.142858,0.1,0.142858,0.285717,0,0.166669,1
0.432612,0.96667,0.409573,0.92327,0.629821,0.375,0.442682,0.99453,0.444729,0.12346,0.34358,0.0025,0.125001,0.333326,0.052632,0.187502,0.166669,0.181818,0,0.199996,0.1,0,0,0.285717,0.142858,0.166669,0.142858,0.1,0.142858,0.285717,0,0.166669,1
0.40891,0.11111,0.388396,0.41688,0.638339,0.875,0.422834,0.4532,0.471859,1,0.3455,0.95577,0.125001,0.333326,0.052632,0.187502,0.166669,0.181818,0,0.199996,0.1,0,0,0.428584,0.142858,0.166669,0.142858,0.1,0,0.285717,0,0.166669,1
0.438538,0.45556,0.403484,0.76982,0.548966,1,0.414762,0,0.45106,0.50617,0.34534,0,0.125001,0.333326,0.052632,0.187502,0.166669,0.181818,0,0.199996,0.1,0,0.199996,0.428584,0,0.166669,0.142858,0.1,0,0.285717,0,0.166669,1
0.46224,0.11111,0.42466,0.4578,0.540459,0.83333,0.43461,0.55665,0.423918,0.91358,0.34341,0.95962,0.125001,0.333326,0.052632,0.187502,0.166669,0.181818,0,0.199996,0.1,0,0.199996,0.285717,0,0.166669,0.142858,0.1,0.142858,0.285717,0,0.166669,1
0.458859,0.45556,0.402612,0.76982,0.527687,1,0.448937,0,0.414878,0.50617,0.34296,0,0.125001,0.333326,0.052632,0.124999,0.166669,0.181818,0,0.199996,0.2,0,0.199996,0.285717,0,0.166669,0.142858,0.1,0.142858,0.285717,0,0.166669,1
0.405518,0.35556,0.34199,0.71356,0.612805,0.5,0.394312,0.80077,0.485425,0.16049,0.3982,0.030962,0.125001,0.333326,0.105263,0.124999,0,0.181818,0,0.199996,0.2,0,0.199996,0.285717,0,0.166669,0.142858,0.1,0.142858,0.285717,0,0.166669,1
0.427524,0.11111,0.386947,0.44757,0.53194,0.66667,0.448805,0.5156,0.423015,0.82716,0.3447,0.065,0.125001,0.333326,0.105263,0.0625,0,0.181818,0,0.199996,0.2,0,0.199996,0.285717,0,0.166669,0.142858,0.1,0.142858,0.285717,0.333326,0.166669,1
0.413139,0.96667,0.381435,0.92327,0.468112,0.375,0.438039,0.99453,0.423015,0.12346,0.34494,0.0025,0.125001,0.333326,0.105263,0.0625,0.166669,0.181818,0,0,0.2,0,0.199996,0.285717,0,0.166669,0.142858,0.1,0.142858,0.285717,0.333326,0.166669,1
0.478321,0.7,0.455696,0.80563,0.425552,0.25,0.476378,0.44335,0.365142,0.39506,0.28969,0,0.125001,0.333326,0.105263,0.0625,0.166669,0.181818,0,0,0.1,0.142858,0.199996,0.285717,0,0.166669,0.142858,0.1,0.142858,0.285717,0.333326,0.166669,1
0.551983,0.11111,0.560414,0.42967,0.365978,0.79167,0.525421,0.60482,0.323542,0.69136,0.23163,0.067885,0.125001,0.333326,0.105263,0.0625,0.166669,0.181818,0,0,0.1,0.142858,0.199996,0.285717,0,0.166669,0,0.1,0.142858,0.428584,0.333326,0.166669,1
0.529118,0.77778,0.539237,0.72123,0.35747,0.20833,0.558923,0.55063,0.335302,0.074074,0.23371,0.028462,0.125001,0.333326,0.105263,0.0625,0.166669,0.181818,0,0,0.1,0.142858,0.199996,0.285717,0,0.333338,0,0,0.142858,0.428584,0.333326,0.166669,1
0.509645,0.11111,0.52647,0.44757,0.319164,0.66667,0.522799,0.5156,0.333485,0.82716,0.23517,0.065,0.125001,0.333326,0.105263,0.0625,0.166669,0.181818,0,0,0.1,0.142858,0.399992,0.285717,0,0.333338,0,0,0.142858,0.285717,0.333326,0.166669,1
0.571445,0.71111,0.583322,0.81074,0.259589,0,0.58818,0.7006,0.26024,0.098765,0.17969,0.0275,0.125001,0.333326,0.052632,0.0625,0.166669,0.181818,0,0,0.1,0.285717,0.399992,0.285717,0,0.333338,0,0,0.142858,0.285717,0.333326,0.166669,1
0.59007,0.42222,0.587386,0.63427,0.182989,0.58333,0.642673,0.67707,0.252092,0.45679,0.17969,0.031923,0.250001,0.333326,0.052632,0.0625,0.166669,0.090909,0,0,0.1,0.285717,0.399992,0.285717,0,0.333338,0,0,0.142858,0.285717,0.333326,0.166669,1
0.59007,0.066667,0.586231,0.26343,0.165963,0.70833,0.637622,0.67324,0.245761,0.79012,0.12762,0.95192,0.250001,0.333326,0.052632,0,0.166669,0.090909,0,0,0.1,0.285717,0.399992,0.428584,0,0.333338,0,0,0.142858,0.285717,0.333326,0.166669,1
0.582459,0.11111,0.579848,0.41688,0.114896,0.875,0.736036,0.4532,0.220447,1,0.12942,0.95577,0.250001,0.333326,0.052632,0,0.166669,0,0,0,0.1,0.285717,0.399992,0.428584,0,0.333338,0,0,0.142858,0.285717,0.333326,0.333338,1
0.563834,0.4,0.549684,0.85422,0.131922,0.041667,0.700993,1,0.26928,0.061728,0.1314,0.040385,0.250001,0.333326,0.052632,0,0.166669,0,0,0,0.1,0.285717,0.399992,0.571446,0,0.333338,0,0,0.142858,0.285717,0.333326,0.166669,1
0.63156,0.81111,0.612332,0.95141,0.131922,0.041667,0.75871,0.89765,0.211396,0.037037,0.12776,0.006731,0.250001,0.333326,0.052632,0,0.166669,0,0,0.199996,0.1,0.285717,0.399992,0.428584,0,0.333338,0,0,0.142858,0.285717,0.333326,0.166669,1
0.592614,0.92222,0.594935,0.91816,0.195761,0.29167,0.636479,0.98522,0.23943,0,0.12762,0.0025,0.250001,0.333326,0.052632,0,0.166669,0.090909,0,0.199996,0.1,0.285717,0.399992,0.428584,0,0.333338,0,0,0.142858,0.142858,0.333326,0.166669,1
0.566368,0.96667,0.584488,0.92327,0.221284,0.375,0.68041,0.99453,0.222252,0.12346,0.12942,0.0025,0.125001,0.333326,0.052632,0,0.166669,0.090909,0,0.199996,0.1,0.285717,0.399992,0.428584,0,0.333338,0,0,0.142858,0.142858,0.333326,0.333338,1
0.566368,0.11111,0.584488,0.42967,0.221284,0.79167,0.68041,0.60482,0.222252,0.69136,0.12942,0.067885,0.125001,0.333326,0.052632,0,0.166669,0.090909,0,0.199996,0.1,0.285717,0.399992,0.428584,0,0.333338,0,0,0.142858,0.142858,0.333326,0.333338,1
0.541817,0.71111,0.59,0.81074,0.302149,0,0.612733,0.7006,0.253909,0.098765,0.12776,0.0275,0.125001,0,0.052632,0,0.166669,0.181818,0,0.199996,0.1,0.285717,0.399992,0.428584,0,0.333338,0,0,0.142858,0.142858,0.333326,0.333338,1
0.595159,0.92222,0.647147,0.91816,0.23831,0.29167,0.659684,0.98522,0.196024,0,0.12437,0.0025,0.125001,0,0.052632,0,0.333338,0.181818,0,0.199996,0.1,0.285717,0.399992,0.285717,0,0.333338,0,0,0.142858,0.142858,0.333326,0.333338,1
0.568064,0.7,0.636123,0.80563,0.289377,0.25,0.672001,0.44335,0.20055,0.39506,0.12457,0,0.125001,0,0.052632,0,0.333338,0.181818,0,0.199996,0.1,0.285717,0.199996,0.285717,0,0.333338,0,0,0.142858,0.142858,0.333326,0.500018,1
0.612087,0.11111,0.677594,0.44757,0.297885,0.66667,0.709871,0.5156,0.169796,0.82716,0.12286,0.065,0.125001,0,0.052632,0,0.333338,0.181818,0,0.399992,0.1,0.285717,0.199996,0.285717,0,0.333338,0,0,0,0.142858,0.333326,0.500018,1
0.63156,0.35556,0.724588,0.71356,0.31491,0.5,0.72131,0.80077,0.139957,0.16049,0.069226,0.030962,0.125001,0,0.052632,0,0.333338,0.181818,0,0.399992,0,0.285717,0.199996,0.285717,0.142858,0.333338,0,0,0,0.142858,0.333326,0.500018,1
0.63156,0.11111,0.729229,0.44757,0.310657,0.66667,0.734015,0.5156,0.133625,0.82716,0.06945,0.065,0.125001,0,0,0.0625,0.333338,0.181818,0,0.399992,0,0.285717,0.199996,0.285717,0.142858,0.333338,0,0,0,0.142858,0.333326,0.500018,1
0.632408,1,0.702257,1,0.395765,0.66667,0.651949,0.98522,0.16799,0.037037,0.068969,0.0025,0.125001,0,0,0.0625,0.333338,0.181818,0,0.399992,0,0.285717,0.199996,0.285717,0.142858,0.333338,0,0.1,0,0.142858,0,0.500018,1
0.597692,0.45556,0.675274,0.76982,0.442578,1,0.64005,0,0.177031,0.50617,0.070379,0,0.125001,0,0,0.0625,0.166669,0.181818,0,0.399992,0,0.285717,0.199996,0.285717,0.142858,0.333338,0,0.1,0,0.142858,0,0.66669,1
0.53251,0.35556,0.601025,0.71356,0.485138,0.5,0.601701,0.80077,0.234915,0.16049,0.12564,0.030962,0.125001,0,0,0.0625,0.166669,0.181818,0,0.399992,0.1,0.142858,0.199996,0.285717,0.142858,0.333338,0,0.1,0,0.142858,0,0.66669,1
0.467318,0.11111,0.543583,0.42967,0.536205,0.79167,0.535177,0.60482,0.29912,0.69136,0.18112,0.067885,0.125001,0,0.052632,0.0625,0.166669,0.181818,0,0.399992,0.1,0.142858,0.199996,0.285717,0.142858,0.333338,0,0.1,0,0,0,0.66669,1
0.458859,0.45556,0.494857,0.76982,0.55322,1,0.534034,0,0.29912,0.50617,0.23537,0,0.125001,0,0.052632,0.0625,0.166669,0.181818,0,0.399992,0.1,0.142858,0.199996,0.285717,0.142858,0.166669,0.142858,0.1,0,0,0,0.66669,1
0.458859,0.81111,0.494857,0.95141,0.55322,0.041667,0.534034,0.89765,0.29912,0.037037,0.23537,0.006731,0.125001,0,0.052632,0.0625,0.166669,0.181818,0,0.399992,0.1,0.142858,0.199996,0.285717,0.142858,0.166669,0.142858,0.1,0,0,0,0.66669,1
0.415673,0.35556,0.471655,0.71356,0.5745,0.5,0.511359,0.80077,0.31088,0.16049,0.23703,0.030962,0.125001,0,0.052632,0.0625,0.166669,0.181818,0,0.399992,0.1,0,0.199996,0.285717,0.142858,0.166669,0.142858,0.1,0,0,0,0.833363,1
0.393666,1,0.450184,1,0.638339,0.66667,0.497705,0.98522,0.320823,0.037037,0.23889,0.0025,0,0,0.052632,0.0625,0.166669,0.181818,0,0.399992,0.1,0,0.199996,0.285717,0.142858,0.166669,0.142858,0.2,0,0,0,0.833363,1
0.446997,0.32222,0.50733,0.67775,0.5745,0.875,0.544657,0.76628,0.262949,0.38272,0.2355,0.030385,0,0,0.052632,0.0625,0.333338,0.181818,0,0.399992,0.1,0,0.199996,0.142858,0.142858,0.166669,0.142858,0.2,0,0,0,0.833363,1
0.481713,0.11111,0.534302,0.4578,0.527687,0.83333,0.556566,0.55665,0.253909,0.91358,0.23409,0.95962,0,0,0.052632,0.0625,0.500018,0.181818,0,0.399992,0.1,0,0.199996,0.142858,0.142858,0.166669,0.142858,0.2,0,0,0,0.66669,1
